simTime,MCC_idx,rainLoss_dB,cloudLoss_dB,fspl_dB,power_dBm,rain_mm_AtMCC,cloudCoverAtMCC
4.10005024,2,0.0269278,1.07494,195.717,-109.432,40.8833,2
4.10006024,0,0.0105599,0.952203,195.607,-110.674,20.486,1
4.2,0,0.0710808,0.478885,199.103,-77.0999,20.486,1
4.2,1,0.0160774,0.474555,199.146,-77.0838,8.01043,1
4.2,2,0.212219,0.628082,199.344,-77.6313,40.8833,2
4.2,3,0,0.0055108,199.239,-76.6913,0,0
4.2,4,0.0827195,0.471206,199.3,-77.3016,22.5455,1
4.20002024,2,0.0269278,1.06565,195.71,-109.803,40.8833,2
4.20003024,2,0.0269278,1.07966,195.71,-109.801,40.8833,2
4.20004024,1,0.00295938,1.0494,195.8,-110.384,8.01043,1
