simTime,MCC_idx,rainLoss_dB,cloudLoss_dB,fspl_dB,power_dBm,rain_mm_AtMCC,cloudCoverAtMCC
3.30004024,4,0.651031,0.00188515,205.364,-127.377,10.3864,0
3.30005024,4,0.651031,0.00166008,205.216,-129.446,10.3864,0
3.4,0,1.35737,0.00118821,206.462,-85.268,32.147,0
3.4,1,3.56879,0.00311983,206.481,-87.4999,0,0
3.4,2,3.8844,0.00384991,206.654,-87.9895,29.6084,0
3.4,3,5.18389,0.00454313,206.524,-89.1601,0,0
3.4,4,1.61431,0.00143432,206.562,-85.625,10.3864,0
3.40002024,3,0.547407,0.00138922,205.188,-126.905,0,0
3.40003024,4,0.547407,0.00140197,205.21,-129.158,10.3864,0
3.40004024,0,1.28747,0.00378787,205.278,-130.459,32.147,0
3.40005024,2,0.547407,0.00140689,205.173,-130.782,36.8387,0
3.40006024,2,0.547407,0.00143325,205.192,-127.266,36.8387,0
3.5,0,3.19244,0.00279459,206.462,-87.1047,32.147,0
3.5,1,1.35737,0.00118661,206.481,-85.2866,0,0
3.5,2,1.35737,0.00134531,206.654,-85.46,36.8387,0
3.5,3,1.35737,0.00118959,206.524,-85.3302,0,0
3.5,4,1.35737,0.00120602,206.562,-85.3679,10.3864,0
3.50002024,1,0.547407,0.00140032,205.145,-128.698,0,0
3.50003024,3,2.50897,0.00645099,205.188,-128.89,0,0
3.50004024,4,2.20289,0.00637875,205.364,-128.934,10.3864,0
3.50005024,1,0.547407,0.00141253,205.151,-126.931,0,0
3.50006024,2,0.547407,0.00143325,205.192,-127.009,44.7892,0
3.6,0,3.4763,0.00304307,206.462,-87.3888,32.147,0
3.6,1,1.35737,0.00118661,206.481,-85.2866,0,0
3.6,2,1.35737,0.00134531,206.654,-85.46,44.7892,0
3.6,3,6.2213,0.00545231,206.524,-90.1984,0,0
3.6,4,5.46233,0.00485329,206.562,-89.4765,10.3864,0
3.60002024,2,1.6817,0.00428477,205.167,-130.141,44.7892,0
3.60003024,2,1.6817,0.0043411,205.167,-128.039,44.7892,0
3.60004024,1,2.23635,0.00655307,205.3,-128.902,0,0
3.60005024,0,0.547407,0.00144482,205.149,-131.074,32.147,0
3.7,0,1.35737,0.00118821,206.462,-85.268,32.147,0
3.7,1,5.54531,0.00484771,206.481,-89.4782,0,0
3.7,2,4.16998,0.00413295,206.654,-88.2754,44.7892,0
3.7,3,1.35737,0.00118959,206.524,-85.3302,0,0
3.7,4,5.11446,0.0045442,206.562,-89.1283,10.3864,0
3.70002024,3,0.547407,0.00138922,205.188,-126.905,0,0
3.70003024,3,0.547407,0.00140748,205.188,-131.115,0,0
3.70004024,3,0.547407,0.00159132,205.343,-130.067,0,0
3.70005024,2,2.16306,0.00555928,205.173,-128.572,44.7892,0
3.70006024,0,0.547407,0.00144482,205.149,-130.726,35.9489,0
3.8,0,1.35737,0.00118821,206.462,-85.268,35.9489,0
3.8,1,1.35737,0.00118661,206.481,-85.2866,0,0
3.8,2,5.36357,0.00531595,206.654,-89.4701,44.7892,0
3.8,3,1.35737,0.00118959,206.524,-85.3302,0,0
3.8,4,4.42532,0.0039319,206.562,-88.4385,14.1404,0
3.80002024,4,0.547407,0.00138378,205.21,-126.926,14.1404,0
3.80003024,4,0.547407,0.00140197,205.21,-126.945,14.1404,0
3.80004024,4,0.547407,0.00158509,205.364,-131.283,14.1404,0
3.80005024,1,0.547407,0.00141253,205.151,-126.931,14.9063,0
3.80006024,2,0.547407,0.00143325,205.192,-130.08,44.7892,0
3.9,0,4.25938,0.00372856,206.462,-88.1725,26.3592,0
3.9,1,1.35737,0.00118661,206.481,-85.2866,14.9063,0
3.9,2,1.35737,0.00134531,206.654,-85.46,44.7892,0
3.9,3,1.35737,0.00118959,206.524,-85.3302,0,0
3.9,4,1.35737,0.00120602,206.562,-85.3679,14.1404,0
3.90002024,2,1.27449,0.00324725,205.167,-130.517,44.7892,0
3.90003024,2,1.27449,0.00328994,205.167,-127.631,44.7892,0
3.90004024,4,1.42068,0.00411378,205.364,-128.149,14.1404,0
3.90005024,0,0.547407,0.00141825,205.13,-126.909,15.1021,0
3.90006024,3,2.14799,0.00560174,205.214,-128.635,0,0
4,0,1.35737,0.00118821,206.462,-85.268,15.1021,0
4,1,1.35737,0.00118661,206.481,-85.2866,1.62476,0
4,2,3.16025,0.00313219,206.654,-87.2646,44.7892,0
4,3,5.32621,0.00466786,206.524,-89.3025,0,0
4,4,3.52276,0.00312998,206.562,-87.5352,14.1404,0
4.00002024,4,2.3631,0.00597362,205.21,-128.747,26.2533,0
4.00003024,0,0.547407,0.00142447,205.123,-126.859,20.486,0
4.00004024,3,2.7369,0.00795621,205.343,-131.252,0,0
4.00005024,0,0.547407,0.00141825,205.13,-130.881,20.486,0
4.00006024,3,2.7369,0.00713756,205.214,-131.393,0,0
4.1,0,1.35737,0.00118821,206.462,-85.268,20.486,0
4.1,1,5.74199,0.00501964,206.481,-89.675,8.01043,0
4.1,2,1.35737,0.00134531,206.654,-85.46,44.7892,0
4.1,3,6.78649,0.00594764,206.524,-90.7641,0,0
4.1,4,5.8596,0.00520626,206.562,-89.8741,26.2533,0
4.10002024,2,0.547407,0.00139473,205.167,-126.883,44.7892,0
4.10003024,0,0.547407,0.00142447,205.123,-131.247,20.486,0
4.10004024,1,0.547407,0.00160404,205.3,-127.209,8.01043,0
4.10005024,0,0.547407,0.00144482,205.149,-131.472,20.486,0
4.2,0,1.35737,0.00118821,206.462,-85.268,20.486,0
4.2,1,1.35737,0.00118661,206.481,-85.2866,8.01043,0
4.2,2,1.35737,0.00134531,206.654,-85.46,44.7892,0
4.2,3,1.35737,0.00118959,206.524,-85.3302,0,0
4.2,4,3.56978,0.00317176,206.562,-87.5822,22.5455,0
4.20002024,2,0.547407,0.00139473,205.167,-126.883,44.7892,0
4.20003024,0,0.547407,0.00142447,205.123,-126.859,20.486,0
4.20004024,1,0.547407,0.00160404,205.3,-127.209,8.01043,0
4.20005024,1,0.547407,0.00141253,205.151,-126.931,8.01043,0
4.20006024,0,0.547407,0.00144482,205.149,-129.18,20.486,0
4.3,0,1.35737,0.00118821,206.462,-85.268,20.486,0
4.3,1,1.35737,0.00118661,206.481,-85.2866,8.01043,0
