simTime,MCC_idx,rainLoss_dB,cloudLoss_dB,fspl_dB,power_dBm,rain_mm_AtMCC,cloudCoverAtMCC
8,4,8.96287,0.386739,213.142,-99.9393,33.1975,2
8.1,0,8.91935,0.375846,213.082,-99.8245,32.9895,2
8.1,1,3.41837,0.320153,213.091,-94.2765,9.56571,1
8.1,2,7.92409,0.4285,213.254,-99.0539,28.317,2
8.1,3,0,0.0038019,213.115,-90.5657,0,0
8.1,4,8.96287,0.386739,213.142,-99.9393,33.1975,2
8.2,0,5.36188,0.319469,213.082,-96.2107,17.1032,1
8.2,1,15.4795,1.44975,213.091,-107.467,9.56571,1
8.2,2,6.43499,0.364225,213.254,-97.5006,21.6447,1
8.2,3,0,0.0038019,213.115,-90.5657,0,0
8.2,4,43.5797,1.88042,213.142,-136.05,33.1975,2
8.3,0,10.9637,0.653232,213.082,-102.146,17.1032,1
8.3,1,10.5067,0.984025,213.091,-102.029,9.56571,1
8.3,2,15.7682,0.892491,213.254,-107.362,21.6447,1
8.3,3,0,0.0038019,213.115,-90.5657,0,0
8.3,4,8.96287,0.386739,213.142,-99.9393,33.1975,2
8.4,0,5.36188,0.319469,213.082,-96.2107,17.1032,1
8.4,1,10.7713,1.0088,213.091,-102.318,9.56571,1
8.4,2,9.53577,0.4285,213.254,-100.666,35.9617,2
8.4,3,0,0.0038019,213.115,-90.5657,0,0
8.4,4,8.96287,0.386739,213.142,-99.9393,33.1975,2
8.5,0,5.36188,0.319469,213.082,-96.2107,17.1032,1
8.5,1,9.8425,0.921815,213.091,-101.302,9.56571,1
8.5,2,8.68067,0.4285,213.254,-99.8105,31.8544,2
8.5,3,0,0.0114436,213.115,-90.5733,0,0
8.5,4,8.96287,0.386739,213.142,-99.9393,33.1975,2
8.6,0,17.2727,0.794403,213.082,-108.596,23.8895,1
8.6,1,3.41837,0.320153,213.091,-94.2765,9.56571,1
8.6,2,8.68067,0.4285,213.254,-99.8105,31.8544,2
8.6,3,0,0.0185576,213.115,-90.5805,0,0
8.6,4,8.96287,0.386739,213.142,-99.9393,33.1975,2
8.7,0,6.9462,0.319469,213.082,-97.795,23.8895,1
8.7,1,6.45158,0.320153,213.091,-97.3097,21.7168,1
8.7,2,20.3722,1.00563,213.254,-112.079,31.8544,2
8.7,3,0,0.00896082,213.115,-90.5709,0,0
8.7,4,34.8665,1.50445,213.142,-126.961,33.1975,2
8.8,0,6.9462,0.319469,213.082,-97.795,23.8895,1
