simTime,MCCIndex,specWeatherModel,cloudCover,cloudHeight
8.8,4,33.1975,2,1
8.80001,4,33.1975,2,3.15166
8.9,0,23.8895,1,1
8.90001,0,23.8895,1,3.33038
8.9,1,10.7463,1,1.28076
8.90001,1,0,0,1
8.9,2,31.8544,2,2.17935
8.90001,2,15.4155,1,1
8.9,3,0,0,3.28432
8.90001,3,7.87141,1,1
8.9,4,33.1975,2,3.15166
8.90001,4,20.1645,1,1
9,0,23.8895,1,3.33038
9.00001,0,23.8895,1,1
9,1,0,0,1
9.00001,1,10.2568,1,1
9,2,15.4155,1,1
9.00001,2,15.4155,1,1
9,3,7.87141,1,1
9.00001,3,3.98431,1,2.80003
9,4,20.1645,1,1
9.00001,4,27.6258,2,1
9.1,0,23.8895,1,1
9.10001,0,23.8895,1,2.87542
9.1,1,10.2568,1,1
9.10001,1,10.2568,1,1
9.1,2,15.4155,1,1
9.10001,2,15.4155,1,1
9.1,3,3.98431,1,2.80003
9.10001,3,3.98431,1,1
9.1,4,27.6258,2,1
9.10001,4,27.6258,2,1
9.2,0,23.8895,1,2.87542
9.20001,0,23.8895,1,4.6157
9.2,1,10.2568,1,1
9.20001,1,10.2568,1,1
9.2,2,15.4155,1,1
9.20001,2,15.4155,1,2.28063
9.2,3,3.98431,1,1
9.20001,3,0,0,1
9.2,4,27.6258,2,1
9.20001,4,41.1474,2,1
9.3,0,23.8895,1,4.6157
9.30001,0,21.1189,1,2.15561
9.3,1,10.2568,1,1
9.30001,1,10.2568,1,1
9.3,2,15.4155,1,2.28063
9.30001,2,15.4155,1,1.0893
9.3,3,0,0,1
9.30001,3,0,0,1
9.3,4,41.1474,2,1
9.30001,4,38.8224,2,1
9.4,0,21.1189,1,2.15561
9.40001,0,21.1189,1,3.74288
9.4,1,10.2568,1,1
9.40001,1,0,0,1
9.4,2,15.4155,1,1.0893
9.40001,2,15.4155,1,1
9.4,3,0,0,1
9.40001,3,0,0,2.35324
9.4,4,38.8224,2,1
9.40001,4,38.8224,2,1
9.5,0,21.1189,1,3.74288
9.50001,0,7.92091,1,2.73326
9.5,1,0,0,1
9.50001,1,0,0,1
9.5,2,15.4155,1,1
9.50001,2,24.3308,1,1.94153
9.5,3,0,0,2.35324
9.50001,3,0,0,1
9.5,4,38.8224,2,1
9.50001,4,47.1112,2,1
9.6,0,7.92091,1,2.73326
9.60001,0,15.2358,1,4.85032
9.6,1,0,0,1
9.60001,1,3.19519,1,1
9.6,2,24.3308,1,1.94153
9.60001,2,37.6337,2,3.52263
9.6,3,0,0,1
9.60001,3,0,0,1
9.6,4,47.1112,2,1
9.60001,4,30.5832,2,4.61603
9.7,0,15.2358,1,4.85032
9.70001,0,15.2358,1,1.39473
9.7,1,3.19519,1,1
9.70001,1,3.19519,1,1
9.7,2,37.6337,2,3.52263
9.70001,2,37.6337,2,1
9.7,3,0,0,1
9.70001,3,0,0,4.74944
9.7,4,30.5832,2,4.61603
9.70001,4,30.5832,2,1
9.8,0,15.2358,1,1.39473
9.80001,0,15.2358,1,1
9.8,1,3.19519,1,1
9.80001,1,3.23229,1,2.33143
9.8,2,37.6337,2,1
9.80001,2,37.6337,2,1
9.8,3,0,0,4.74944
9.80001,3,0,0,1
9.8,4,30.5832,2,1
9.80001,4,30.5832,2,3.50065
9.9,0,15.2358,1,1
9.90001,0,15.2358,1,1
9.9,1,3.23229,1,2.33143
9.90001,1,3.23229,1,1
9.9,2,37.6337,2,1
9.90001,2,36.066,2,1
9.9,3,0,0,1
9.90001,3,0.736589,0,3.97064
9.9,4,30.5832,2,3.50065
9.90001,4,30.5832,2,1
10,0,15.2358,1,1
10.00001,0,15.2358,1,3.62192
10,1,3.23229,1,1
10.00001,1,3.23229,1,1
10,2,36.066,2,1
10.00001,2,36.066,2,1.9086
10,3,0.736589,0,3.97064
10.00001,3,0.736589,0,1
10,4,30.5832,2,1
10.00001,4,30.5832,2,1.45448
10.1,0,15.2358,1,3.62192
10.10001,0,15.2358,1,2.88873
10.1,1,3.23229,1,1
10.10001,1,7.93117,1,1
10.1,2,36.066,2,1.9086
10.10001,2,36.066,2,1
10.1,3,0.736589,0,1
10.10001,3,8.41649,1,4.82687
10.1,4,30.5832,2,1.45448
10.10001,4,40.9621,2,1
10.2,0,15.2358,1,2.88873
10.20001,0,6.89592,1,1
10.2,1,7.93117,1,1
10.20001,1,7.93117,1,3.11859
10.2,2,36.066,2,1
10.20001,2,36.066,2,1
10.2,3,8.41649,1,4.82687
10.20001,3,10.0085,1,1
10.2,4,40.9621,2,1
10.20001,4,40.9621,2,1
10.3,0,6.89592,1,1
10.30001,0,19.3134,1,1
10.3,1,7.93117,1,3.11859
10.30001,1,7.93117,1,1.60332
10.3,2,36.066,2,1
10.30001,2,36.066,2,1
10.3,3,10.0085,1,1
10.30001,3,10.0085,1,3.68555
10.3,4,40.9621,2,1
10.30001,4,32.2934,2,1
10.4,0,19.3134,1,1
10.40001,0,19.3134,1,1
10.4,1,7.93117,1,1.60332
10.40001,1,7.93117,1,1
10.4,2,36.066,2,1
10.40001,2,36.066,2,2.29001
10.4,3,10.0085,1,3.68555
10.40001,3,10.0085,1,1.99252
10.4,4,32.2934,2,1
10.40001,4,41.8414,2,1
10.5,0,19.3134,1,1
10.50001,0,19.3134,1,1
10.5,1,7.93117,1,1
10.50001,1,7.93117,1,3.47022
10.5,2,36.066,2,2.29001
10.50001,2,36.066,2,3.36744
10.5,3,10.0085,1,1.99252
10.50001,3,10.0085,1,4.6673
10.5,4,41.8414,2,1
10.50001,4,22.9279,1,1.57588
10.6,0,19.3134,1,1
10.60001,0,27.6782,2,1
10.6,1,7.93117,1,3.47022
10.60001,1,7.93117,1,4.16306
10.6,2,36.066,2,3.36744
10.60001,2,26.1332,2,4.67113
10.6,3,10.0085,1,4.6673
10.60001,3,10.0085,1,1
10.6,4,22.9279,1,1.57588
10.60001,4,7.74135,1,1
10.7,0,27.6782,2,1
10.70001,0,27.6782,2,3.60551
10.7,1,7.93117,1,4.16306
10.70001,1,7.93117,1,1
10.7,2,26.1332,2,4.67113
10.70001,2,17.0668,1,1
10.7,3,10.0085,1,1
10.70001,3,10.0085,1,1
10.7,4,7.74135,1,1
10.70001,4,0,0,1
10.8,0,27.6782,2,3.60551
10.80001,0,27.6782,2,1
10.8,1,7.93117,1,1
10.80001,1,7.93117,1,1
10.8,2,17.0668,1,1
10.80001,2,21.3335,1,1
10.8,3,10.0085,1,1
10.80001,3,10.0085,1,1.07344
10.8,4,0,0,1
10.80001,4,0,0,1
10.9,0,27.6782,2,1
10.90001,0,27.6782,2,1
10.9,1,7.93117,1,1
10.90001,1,7.93117,1,1
10.9,2,21.3335,1,1
10.90001,2,21.3335,1,1
10.9,3,10.0085,1,1.07344
10.90001,3,3.83566,1,2.44611
10.9,4,0,0,1
10.90001,4,11.8024,1,2.34519
11,0,27.6782,2,1
11.00001,0,27.6782,2,1.83281
11,1,7.93117,1,1
11.00001,1,7.93117,1,1
11,2,21.3335,1,1
11.00001,2,21.3335,1,1
11,3,3.83566,1,2.44611
11.00001,3,3.83566,1,1
11,4,11.8024,1,2.34519
11.00001,4,0,0,4.92991
11.1,0,27.6782,2,1.83281
11.10001,0,22.8486,1,3.2687
11.1,1,7.93117,1,1
11.10001,1,7.93117,1,1
11.1,2,21.3335,1,1
11.10001,2,14.1178,1,2.48965
11.1,3,3.83566,1,1
11.10001,3,0,0,1
11.1,4,0,0,4.92991
11.10001,4,0,0,1
11.2,0,22.8486,1,3.2687
11.20001,0,22.8486,1,1.6004
11.2,1,7.93117,1,1
11.20001,1,0,0,1
11.2,2,14.1178,1,2.48965
11.20001,2,14.1178,1,1
11.2,3,0,0,1
11.20001,3,0,0,1
11.2,4,0,0,1
11.20001,4,0,0,1
11.3,0,22.8486,1,1.6004
11.30001,0,30.0578,2,1
11.3,1,0,0,1
11.30001,1,0,0,1.54137
11.3,2,14.1178,1,1
11.30001,2,21.062,1,2.95715
11.3,3,0,0,1
11.30001,3,0,0,1
11.3,4,0,0,1
11.30001,4,0,0,1.97051
11.4,0,30.0578,2,1
11.40001,0,30.0578,2,1
11.4,1,0,0,1.54137
11.40001,1,0,0,1
11.4,2,21.062,1,2.95715
11.40001,2,8.27541,1,1
11.4,3,0,0,1
11.40001,3,0,0,4.39403
11.4,4,0,0,1.97051
11.40001,4,0,0,2.95913
11.5,0,30.0578,2,1
11.50001,0,30.0578,2,2.79192
11.5,1,0,0,1
11.50001,1,0,0,1
11.5,2,8.27541,1,1
11.50001,2,8.27541,1,1.48779
11.5,3,0,0,4.39403
11.50001,3,0,0,2.18028
11.5,4,0,0,2.95913
11.50001,4,0,0,1
11.6,0,30.0578,2,2.79192
11.60001,0,30.0578,2,2.99796
11.6,1,0,0,1
11.60001,1,0,0,3.66608
11.6,2,8.27541,1,1.48779
11.60001,2,8.27541,1,1
11.6,3,0,0,2.18028
11.60001,3,0,0,1
11.6,4,0,0,1
11.60001,4,0,0,1
11.7,0,30.0578,2,2.99796
11.70001,0,30.0578,2,3.82709
11.7,1,0,0,3.66608
11.70001,1,0,0,1.25112
11.7,2,8.27541,1,1
11.70001,2,11.1088,1,2.74337
11.7,3,0,0,1
11.70001,3,0,0,4.1448
11.7,4,0,0,1
11.70001,4,0,0,1
11.8,0,30.0578,2,3.82709
11.80001,0,30.0578,2,4.59433
11.8,1,0,0,1.25112
11.80001,1,0,0,1.51304
11.8,2,11.1088,1,2.74337
11.80001,2,4.63195,1,1.11089
11.8,3,0,0,4.1448
11.80001,3,0,0,1
11.8,4,0,0,1
11.80001,4,0.983628,0,1
11.9,0,30.0578,2,4.59433
11.90001,0,30.0578,2,1
11.9,1,0,0,1.51304
11.90001,1,0,0,2.04335
11.9,2,4.63195,1,1.11089
11.90001,2,4.63195,1,1
11.9,3,0,0,1
11.90001,3,0,0,1
11.9,4,0.983628,0,1
11.90001,4,0,0,1
12,0,30.0578,2,1
12.00001,0,30.0578,2,1
12,1,0,0,2.04335
12.00001,1,5.6105,1,1
12,2,4.63195,1,1
12.00001,2,18.0321,1,1
12,3,0,0,1
12.00001,3,0,0,1
12,4,0,0,1
12.00001,4,0,0,1
12.1,0,30.0578,2,1
12.10001,0,30.0578,2,1
12.1,1,5.6105,1,1
12.10001,1,5.6105,1,2.96589
12.1,2,18.0321,1,1
12.10001,2,18.0321,1,4.02245
12.1,3,0,0,1
12.10001,3,0,0,4.97738
12.1,4,0,0,1
12.10001,4,0,0,1
12.2,0,30.0578,2,1
12.20001,0,30.0578,2,1
12.2,1,5.6105,1,2.96589
12.20001,1,5.6105,1,1
12.2,2,18.0321,1,4.02245
12.20001,2,18.0321,1,1
12.2,3,0,0,4.97738
12.20001,3,0,0,1
12.2,4,0,0,1
12.20001,4,0,0,3.03496
12.3,0,30.0578,2,1
12.30001,0,30.0578,2,1
12.3,1,5.6105,1,1
12.30001,1,5.6105,1,1
12.3,2,18.0321,1,1
12.30001,2,18.0321,1,1
12.3,3,0,0,1
12.30001,3,10.9428,1,1
12.3,4,0,0,3.03496
12.30001,4,0,0,2.04265
12.4,0,30.0578,2,1
12.40001,0,30.0578,2,3.00378
12.4,1,5.6105,1,1
12.40001,1,5.6105,1,4.7474
12.4,2,18.0321,1,1
12.40001,2,18.0321,1,4.44875
12.4,3,10.9428,1,1
12.40001,3,10.9428,1,1
12.4,4,0,0,2.04265
12.40001,4,2.40595,0,1.34891
12.5,0,30.0578,2,3.00378
12.50001,0,30.0578,2,4.04044
12.5,1,5.6105,1,4.7474
12.50001,1,5.6105,1,4.92827
12.5,2,18.0321,1,4.44875
12.50001,2,18.0321,1,1.29009
12.5,3,10.9428,1,1
12.50001,3,10.9428,1,1
12.5,4,2.40595,0,1.34891
12.50001,4,2.40595,0,4.75737
12.6,0,30.0578,2,4.04044
12.60001,0,30.0578,2,1
12.6,1,5.6105,1,4.92827
12.60001,1,5.6105,1,1
12.6,2,18.0321,1,1.29009
12.60001,2,18.0321,1,2.20217
12.6,3,10.9428,1,1
12.60001,3,13.1908,1,1
12.6,4,2.40595,0,4.75737
12.60001,4,0,0,1
12.7,0,30.0578,2,1
12.70001,0,32.32,2,1
12.7,1,5.6105,1,1
12.70001,1,4.2982,1,1
12.7,2,18.0321,1,2.20217
12.70001,2,11.1704,1,1
12.7,3,13.1908,1,1
12.70001,3,13.1908,1,2.39993
12.7,4,0,0,1
12.70001,4,0,0,1
12.8,0,32.32,2,1
12.80001,0,32.32,2,1
12.8,1,4.2982,1,1
12.80001,1,4.2982,1,1
12.8,2,11.1704,1,1
12.80001,2,11.1704,1,4.07059
12.8,3,13.1908,1,2.39993
12.80001,3,13.1908,1,1
12.8,4,0,0,1
12.80001,4,0,0,1
12.9,0,32.32,2,1
12.90001,0,32.32,2,1
12.9,1,4.2982,1,1
12.90001,1,1.10041,0,1
12.9,2,11.1704,1,4.07059
12.90001,2,2.60099,0,1
12.9,3,13.1908,1,1
12.90001,3,13.1908,1,3.86484
12.9,4,0,0,1
12.90001,4,0,0,1.81939
13,0,32.32,2,1
13.00001,0,32.32,2,1
13,1,1.10041,0,1
13.00001,1,1.10041,0,1
13,2,2.60099,0,1
13.00001,2,2.60099,0,2.27505
13,3,13.1908,1,3.86484
13.00001,3,13.1908,1,1
13,4,0,0,1.81939
13.00001,4,9.66409,1,1
13.1,0,32.32,2,1
13.10001,0,32.32,2,3.20767
13.1,1,1.10041,0,1
13.10001,1,1.10041,0,1
13.1,2,2.60099,0,2.27505
13.10001,2,2.60099,0,1.94239
13.1,3,13.1908,1,1
13.10001,3,13.1908,1,2.15882
13.1,4,9.66409,1,1
13.10001,4,0,0,2.87048
13.2,0,32.32,2,3.20767
13.20001,0,17.8995,1,1.28898
13.2,1,1.10041,0,1
13.20001,1,0,0,3.79853
13.2,2,2.60099,0,1.94239
13.20001,2,2.60099,0,1
13.2,3,13.1908,1,2.15882
13.20001,3,18.373,1,1
13.2,4,0,0,2.87048
13.20001,4,0,0,1
13.3,0,17.8995,1,1.28898
13.30001,0,30.6856,2,1
13.3,1,0,0,3.79853
13.30001,1,0,0,2.98604
13.3,2,2.60099,0,1
13.30001,2,2.60099,0,1
13.3,3,18.373,1,1
13.30001,3,18.373,1,1
13.3,4,0,0,1
13.30001,4,0,0,1.16122
13.4,0,30.6856,2,1
13.40001,0,11.8513,1,4.58983
13.4,1,0,0,2.98604
13.40001,1,0,0,1
13.4,2,2.60099,0,1
13.40001,2,5.97125,1,1
13.4,3,18.373,1,1
13.40001,3,14.8604,1,1
13.4,4,0,0,1.16122
13.40001,4,0,0,1
13.5,0,11.8513,1,4.58983
13.50001,0,11.8513,1,1
13.5,1,0,0,1
13.50001,1,0,0,2.49858
13.5,2,5.97125,1,1
13.50001,2,0,0,1
13.5,3,14.8604,1,1
13.50001,3,14.8604,1,1.7336
13.5,4,0,0,1
13.50001,4,0,0,1
13.6,0,11.8513,1,1
13.60001,0,10.6209,1,1.8027
13.6,1,0,0,2.49858
13.60001,1,0,0,2.38131
13.6,2,0,0,1
13.60001,2,0,0,1.24799
13.6,3,14.8604,1,1.7336
13.60001,3,14.8604,1,1
13.6,4,0,0,1
13.60001,4,0,0,2.00807
13.7,0,10.6209,1,1.8027
13.70001,0,10.6209,1,1
13.7,1,0,0,2.38131
13.70001,1,0,0,2.09387
13.7,2,0,0,1.24799
13.70001,2,0,0,1
13.7,3,14.8604,1,1
13.70001,3,14.8604,1,3.73507
13.7,4,0,0,2.00807
13.70001,4,0,0,3.89656
13.8,0,10.6209,1,1
13.80001,0,10.6209,1,1
13.8,1,0,0,2.09387
13.80001,1,0,0,1
13.8,2,0,0,1
13.80001,2,0,0,2.86229
13.8,3,14.8604,1,3.73507
13.80001,3,21.4793,1,1
13.8,4,0,0,3.89656
13.80001,4,0,0,1
13.9,0,10.6209,1,1
13.90001,0,8.90385,1,1
13.9,1,0,0,1
13.90001,1,0,0,1
13.9,2,0,0,2.86229
13.90001,2,0,0,1
13.9,3,21.4793,1,1
13.90001,3,21.4793,1,1
13.9,4,0,0,1
13.90001,4,0,0,3.58719
14,0,8.90385,1,1
14.00001,0,8.90385,1,1
14,1,0,0,1
14.00001,1,0,0,3.02963
14,2,0,0,1
14.00001,2,0,0,1
14,3,21.4793,1,1
14.00001,3,21.4793,1,1
14,4,0,0,3.58719
14.00001,4,8.35625,1,1
14.1,0,8.90385,1,1
14.10001,0,8.90385,1,1
14.1,1,0,0,3.02963
14.10001,1,0,0,3.45851
14.1,2,0,0,1
14.10001,2,0,0,1
14.1,3,21.4793,1,1
14.10001,3,21.4793,1,1
14.1,4,8.35625,1,1
14.10001,4,8.35625,1,2.64656
14.2,0,8.90385,1,1
14.20001,0,8.90385,1,4.8164
14.2,1,0,0,3.45851
14.20001,1,1.92737,0,1
14.2,2,0,0,1
14.20001,2,0,0,1
14.2,3,21.4793,1,1
14.20001,3,21.4793,1,1
14.2,4,8.35625,1,2.64656
14.20001,4,8.35625,1,1
14.3,0,8.90385,1,4.8164
14.30001,0,23.5659,1,1
14.3,1,1.92737,0,1
14.30001,1,1.92737,0,1.80019
14.3,2,0,0,1
14.30001,2,0,0,3.36249
14.3,3,21.4793,1,1
14.30001,3,21.4793,1,1
14.3,4,8.35625,1,1
14.30001,4,17.5882,1,1
14.4,0,23.5659,1,1
14.40001,0,31.8117,2,1.40024
14.4,1,1.92737,0,1.80019
14.40001,1,1.92737,0,1
14.4,2,0,0,3.36249
14.40001,2,0,0,1
14.4,3,21.4793,1,1
14.40001,3,21.4793,1,2.41357
14.4,4,17.5882,1,1
14.40001,4,17.5882,1,3.22313
14.5,0,31.8117,2,1.40024
14.50001,0,31.8117,2,2.83234
14.5,1,1.92737,0,1
14.50001,1,0,0,2.46938
14.5,2,0,0,1
14.50001,2,0,0,1
14.5,3,21.4793,1,2.41357
14.50001,3,21.4793,1,1
14.5,4,17.5882,1,3.22313
14.50001,4,17.5882,1,2.07147
14.6,0,31.8117,2,2.83234
14.60001,0,31.8117,2,1.83573
14.6,1,0,0,2.46938
14.60001,1,0.487354,0,1.70932
14.6,2,0,0,1
14.60001,2,10.149,1,1
14.6,3,21.4793,1,1
14.60001,3,21.4793,1,1.95506
14.6,4,17.5882,1,2.07147
14.60001,4,17.5882,1,1
14.7,0,31.8117,2,1.83573
14.70001,0,31.8117,2,1.65859
14.7,1,0.487354,0,1.70932
14.70001,1,0,0,4.04686
14.7,2,10.149,1,1
14.70001,2,6.3053,1,1.11319
14.7,3,21.4793,1,1.95506
14.70001,3,21.4793,1,1
14.7,4,17.5882,1,1
14.70001,4,1.81312,0,1
14.8,0,31.8117,2,1.65859
14.80001,0,29.2305,2,1
14.8,1,0,0,4.04686
14.80001,1,0,0,1
14.8,2,6.3053,1,1.11319
14.80001,2,8.82179,1,1
14.8,3,21.4793,1,1
14.80001,3,21.4793,1,1.20249
14.8,4,1.81312,0,1
14.80001,4,0,0,2.65243
14.9,0,29.2305,2,1
14.90001,0,23.7504,1,1
14.9,1,0,0,1
14.90001,1,0,0,1
14.9,2,8.82179,1,1
14.90001,2,19.1163,1,1.16343
14.9,3,21.4793,1,1.20249
14.90001,3,21.4793,1,1.17241
14.9,4,0,0,2.65243
14.90001,4,12.2212,1,1
15,0,23.7504,1,1
15.00001,0,23.7504,1,1
15,1,0,0,1
15.00001,1,0,0,1
15,2,19.1163,1,1.16343
15.00001,2,19.1163,1,2.44361
15,3,21.4793,1,1.17241
15.00001,3,23.3067,1,1
15,4,12.2212,1,1
15.00001,4,12.2212,1,1.41028
15.1,0,23.7504,1,1
15.10001,0,23.7504,1,4.37284
15.1,1,0,0,1
15.10001,1,7.85884,1,4.15274
15.1,2,19.1163,1,2.44361
15.10001,2,19.1163,1,1
15.1,3,23.3067,1,1
15.10001,3,23.3067,1,1
15.1,4,12.2212,1,1.41028
15.10001,4,12.2212,1,1
15.2,0,23.7504,1,4.37284
15.20001,0,37.6645,2,4.04948
15.2,1,7.85884,1,4.15274
15.20001,1,7.85884,1,1.15304
15.2,2,19.1163,1,1
15.20001,2,19.1163,1,1
15.2,3,23.3067,1,1
15.20001,3,23.3067,1,3.05546
15.2,4,12.2212,1,1
15.20001,4,25.9324,2,1
15.3,0,37.6645,2,4.04948
15.30001,0,37.6645,2,1
15.3,1,7.85884,1,1.15304
15.30001,1,7.85884,1,4.05809
15.3,2,19.1163,1,1
15.30001,2,19.1163,1,1
15.3,3,23.3067,1,3.05546
15.30001,3,20.2111,1,1
15.3,4,25.9324,2,1
15.30001,4,25.9324,2,1
15.4,0,37.6645,2,1
15.40001,0,37.6645,2,4.50953
15.4,1,7.85884,1,4.05809
15.40001,1,13.9451,1,1
15.4,2,19.1163,1,1
15.40001,2,19.1163,1,1
15.4,3,20.2111,1,1
15.40001,3,3.98584,1,2.84696
15.4,4,25.9324,2,1
15.40001,4,27.1665,2,4.72994
15.5,0,37.6645,2,4.50953
15.50001,0,37.6645,2,1
15.5,1,13.9451,1,1
15.50001,1,13.9451,1,1
15.5,2,19.1163,1,1
15.50001,2,19.1163,1,1
15.5,3,3.98584,1,2.84696
15.50001,3,3.98584,1,3.23045
15.5,4,27.1665,2,4.72994
15.50001,4,27.1665,2,1
15.6,0,37.6645,2,1
15.60001,0,37.6645,2,1.31126
15.6,1,13.9451,1,1
15.60001,1,13.9451,1,3.89375
15.6,2,19.1163,1,1
15.60001,2,19.1163,1,1
15.6,3,3.98584,1,3.23045
15.60001,3,3.98584,1,1
15.6,4,27.1665,2,1
15.60001,4,27.1665,2,1.21583
15.7,0,37.6645,2,1.31126
15.70001,0,37.6645,2,1
15.7,1,13.9451,1,3.89375
15.70001,1,13.9451,1,1
15.7,2,19.1163,1,1
15.70001,2,19.1163,1,1.02545
15.7,3,3.98584,1,1
15.70001,3,3.98584,1,3.59032
15.7,4,27.1665,2,1.21583
15.70001,4,27.1665,2,4.03508
15.8,0,37.6645,2,1
15.80001,0,45.5082,2,1
15.8,1,13.9451,1,1
15.80001,1,13.9451,1,1
15.8,2,19.1163,1,1.02545
15.80001,2,19.1163,1,1.90527
15.8,3,3.98584,1,3.59032
15.80001,3,3.98584,1,1
15.8,4,27.1665,2,4.03508
15.80001,4,13.9331,1,1
15.9,0,45.5082,2,1
15.90001,0,45.5082,2,3.39189
15.9,1,13.9451,1,1
15.90001,1,13.9451,1,1
15.9,2,19.1163,1,1.90527
15.90001,2,19.1163,1,4.24788
15.9,3,3.98584,1,1
15.90001,3,0,0,1.01881
15.9,4,13.9331,1,1
15.90001,4,13.9331,1,1
16,0,45.5082,2,3.39189
16.00001,0,44.9458,2,1
16,1,13.9451,1,1
16.00001,1,0,0,4.21018
16,2,19.1163,1,4.24788
16.00001,2,19.1163,1,1
16,3,0,0,1.01881
16.00001,3,0,0,1
16,4,13.9331,1,1
16.00001,4,13.9331,1,1
16.1,0,44.9458,2,1
16.10001,0,57.8532,2,2.50765
16.1,1,0,0,4.21018
16.10001,1,0,0,4.38886
16.1,2,19.1163,1,1
16.10001,2,19.1163,1,1
16.1,3,0,0,1
16.10001,3,0,0,4.60864
16.1,4,13.9331,1,1
16.10001,4,10.2284,1,1.08085
16.2,0,57.8532,2,2.50765
16.20001,0,72.6572,2,1
16.2,1,0,0,4.38886
16.20001,1,0,0,1
16.2,2,19.1163,1,1
16.20001,2,19.1163,1,1
16.2,3,0,0,4.60864
16.20001,3,0,0,1
16.2,4,10.2284,1,1.08085
16.20001,4,10.2284,1,3.90458
16.3,0,72.6572,2,1
16.30001,0,72.6572,2,1.71907
16.3,1,0,0,1
16.30001,1,0,0,1
16.3,2,19.1163,1,1
16.30001,2,19.1163,1,4.34137
16.3,3,0,0,1
16.30001,3,0,0,1
16.3,4,10.2284,1,3.90458
16.30001,4,10.2284,1,1
16.4,0,72.6572,2,1.71907
16.40001,0,65.8986,2,1
16.4,1,0,0,1
16.40001,1,0,0,1
16.4,2,19.1163,1,4.34137
16.40001,2,19.1163,1,4.29349
16.4,3,0,0,1
16.40001,3,0,0,1
16.4,4,10.2284,1,1
16.40001,4,10.2284,1,3.45386
16.5,0,65.8986,2,1
16.50001,0,79.7714,2,1
16.5,1,0,0,1
16.50001,1,0,0,1
16.5,2,19.1163,1,4.29349
16.50001,2,14.7427,1,2.62431
16.5,3,0,0,1
16.50001,3,0,0,1
16.5,4,10.2284,1,3.45386
16.50001,4,21.0151,1,1.58899
16.6,0,79.7714,2,1
16.60001,0,79.7714,2,1
16.6,1,0,0,1
16.60001,1,0,0,1
16.6,2,14.7427,1,2.62431
16.60001,2,10.0911,1,1
16.6,3,0,0,1
16.60001,3,0,0,1
16.6,4,21.0151,1,1.58899
16.60001,4,21.0151,1,1
16.7,0,79.7714,2,1
16.70001,0,79.7714,2,1
16.7,1,0,0,1
16.70001,1,0,0,1
16.7,2,10.0911,1,1
16.70001,2,10.0911,1,1
16.7,3,0,0,1
16.70001,3,11.5962,1,1
16.7,4,21.0151,1,1
16.70001,4,32.8223,2,2.84287
16.8,0,79.7714,2,1
16.80001,0,79.7714,2,4.70075
16.8,1,0,0,1
16.80001,1,0,0,3.86499
16.8,2,10.0911,1,1
16.80001,2,1.19662,0,4.62865
16.8,3,11.5962,1,1
16.80001,3,11.5962,1,1
16.8,4,32.8223,2,2.84287
16.80001,4,41.325,2,1
16.9,0,79.7714,2,4.70075
16.90001,0,79.7714,2,1
16.9,1,0,0,3.86499
16.90001,1,12.2072,1,1
16.9,2,1.19662,0,4.62865
16.90001,2,0,0,1.96621
16.9,3,11.5962,1,1
16.90001,3,11.5962,1,1.49312
16.9,4,41.325,2,1
16.90001,4,41.325,2,1
17,0,79.7714,2,1
17.00001,0,79.7714,2,3.94863
17,1,12.2072,1,1
17.00001,1,12.2072,1,1
17,2,0,0,1.96621
17.00001,2,0,0,1.63641
17,3,11.5962,1,1.49312
17.00001,3,6.83655,1,3.37029
17,4,41.325,2,1
17.00001,4,41.325,2,1
17.1,0,79.7714,2,3.94863
17.10001,0,71.4442,2,4.24159
17.1,1,12.2072,1,1
17.10001,1,0,0,4.53121
17.1,2,0,0,1.63641
17.10001,2,0,0,1
17.1,3,6.83655,1,3.37029
17.10001,3,6.04129,1,1
17.1,4,41.325,2,1
17.10001,4,48.4268,2,1
17.2,0,71.4442,2,4.24159
17.20001,0,71.4442,2,4.01483
17.2,1,0,0,4.53121
17.20001,1,0,0,2.01877
17.2,2,0,0,1
17.20001,2,0,0,1
17.2,3,6.04129,1,1
17.20001,3,6.04129,1,3.38951
17.2,4,48.4268,2,1
17.20001,4,44.955,2,1
17.3,0,71.4442,2,4.01483
17.30001,0,71.4442,2,1
17.3,1,0,0,2.01877
17.30001,1,0,0,1
17.3,2,0,0,1
17.30001,2,3.23868,1,2.85802
17.3,3,6.04129,1,3.38951
17.30001,3,0,0,1.78239
17.3,4,44.955,2,1
17.30001,4,44.955,2,1
17.4,0,71.4442,2,1
17.40001,0,71.4442,2,1
17.4,1,0,0,1
17.40001,1,0,0,1.64103
17.4,2,3.23868,1,2.85802
17.40001,2,0,0,2.61624
17.4,3,0,0,1.78239
17.40001,3,0,0,3.61166
17.4,4,44.955,2,1
17.40001,4,44.955,2,3.50604
17.5,0,71.4442,2,1
17.50001,0,71.4442,2,2.10528
17.5,1,0,0,1.64103
17.50001,1,0,0,1
17.5,2,0,0,2.61624
17.50001,2,0,0,1
17.5,3,0,0,3.61166
17.50001,3,0,0,1
17.5,4,44.955,2,3.50604
17.50001,4,42.2544,2,2.27082
17.6,0,71.4442,2,2.10528
17.60001,0,73.8101,2,1
17.6,1,0,0,1
17.60001,1,8.58923,1,1
17.6,2,0,0,1
17.60001,2,0,0,3.46108
17.6,3,0,0,1
17.60001,3,0,0,1
17.6,4,42.2544,2,2.27082
17.60001,4,49.1743,2,2.02431
17.7,0,73.8101,2,1
17.70001,0,73.8101,2,1
