simTime,MCCIndex,specWeatherModel,cloudCover
55.2,4,5.03231,1
55.20001,4,5.03231,1
55.3,0,13.2162,1
55.30001,0,13.2162,1
55.3,1,16.5414,1
55.30001,1,16.5414,1
55.3,2,16.3693,1
55.30001,2,22.0173,1
55.3,3,22.3171,1
55.30001,3,22.3171,1
55.3,4,5.03231,1
55.30001,4,5.03231,1
55.4,0,13.2162,1
55.40001,0,13.2162,1
55.4,1,16.5414,1
55.40001,1,16.5414,1
55.4,2,22.0173,1
55.40001,2,22.0173,1
55.4,3,22.3171,1
55.40001,3,22.3171,1
55.4,4,5.03231,1
55.40001,4,5.03231,1
55.5,0,13.2162,1
55.50001,0,13.2162,1
55.5,1,16.5414,1
55.50001,1,16.5414,1
55.5,2,22.0173,1
55.50001,2,22.0173,1
55.5,3,22.3171,1
55.50001,3,7.57291,1
55.5,4,5.03231,1
55.50001,4,5.03231,1
55.6,0,13.2162,1
55.60001,0,13.2162,1
55.6,1,16.5414,1
55.60001,1,16.5414,1
55.6,2,22.0173,1
55.60001,2,22.0173,1
55.6,3,7.57291,1
55.60001,3,7.57291,1
55.6,4,5.03231,1
55.60001,4,5.03231,1
55.7,0,13.2162,1
55.70001,0,13.2162,1
55.7,1,16.5414,1
55.70001,1,10.5092,1
55.7,2,22.0173,1
55.70001,2,22.0173,1
55.7,3,7.57291,1
55.70001,3,12.6467,1
55.7,4,5.03231,1
55.70001,4,5.03231,1
55.8,0,13.2162,1
55.80001,0,0,0
55.8,1,10.5092,1
55.80001,1,1.69066,0
55.8,2,22.0173,1
55.80001,2,22.0173,1
55.8,3,12.6467,1
55.80001,3,12.6467,1
55.8,4,5.03231,1
55.80001,4,5.03231,1
55.9,0,0,0
55.90001,0,12.6853,1
55.9,1,1.69066,0
55.90001,1,0,0
55.9,2,22.0173,1
55.90001,2,22.0173,1
55.9,3,12.6467,1
55.90001,3,12.6467,1
55.9,4,5.03231,1
55.90001,4,5.03231,1
56,0,12.6853,1
56.00001,0,19.7015,1
56,1,0,0
56.00001,1,0,0
56,2,22.0173,1
56.00001,2,22.0173,1
56,3,12.6467,1
56.00001,3,12.6467,1
56,4,5.03231,1
56.00001,4,5.03231,1
56.1,0,19.7015,1
56.10001,0,19.7015,1
56.1,1,0,0
56.10001,1,0,0
56.1,2,22.0173,1
56.10001,2,36.0666,2
56.1,3,12.6467,1
56.10001,3,0,0
56.1,4,5.03231,1
56.10001,4,5.03231,1
56.2,0,19.7015,1
56.20001,0,19.7015,1
56.2,1,0,0
56.20001,1,0,0
56.2,2,36.0666,2
56.20001,2,36.0666,2
56.2,3,0,0
56.20001,3,0,0
56.2,4,5.03231,1
56.20001,4,7.53004,1
56.3,0,19.7015,1
56.30001,0,19.7015,1
56.3,1,0,0
56.30001,1,0,0
56.3,2,36.0666,2
56.30001,2,49.0451,2
56.3,3,0,0
56.30001,3,0,0
56.3,4,7.53004,1
56.30001,4,7.53004,1
56.4,0,19.7015,1
56.40001,0,19.7015,1
56.4,1,0,0
56.40001,1,0,0
56.4,2,49.0451,2
56.40001,2,35.4225,2
56.4,3,0,0
56.40001,3,0,0
56.4,4,7.53004,1
56.40001,4,7.53004,1
56.5,0,19.7015,1
56.50001,0,21.3963,1
56.5,1,0,0
56.50001,1,0,0
56.5,2,35.4225,2
56.50001,2,18.0874,1
56.5,3,0,0
56.50001,3,0,0
56.5,4,7.53004,1
56.50001,4,7.53004,1
56.6,0,21.3963,1
56.60001,0,21.3963,1
56.6,1,0,0
56.60001,1,0,0
56.6,2,18.0874,1
56.60001,2,18.0874,1
56.6,3,0,0
56.60001,3,0,0
56.6,4,7.53004,1
56.60001,4,7.53004,1
56.7,0,21.3963,1
56.70001,0,34.6211,2
56.7,1,0,0
56.70001,1,7.06908,1
56.7,2,18.0874,1
56.70001,2,4.57195,1
56.7,3,0,0
56.70001,3,9.71726,1
56.7,4,7.53004,1
56.70001,4,7.53004,1
56.8,0,34.6211,2
56.80001,0,34.6211,2
56.8,1,7.06908,1
56.80001,1,7.06908,1
56.8,2,4.57195,1
56.80001,2,6.59142,1
56.8,3,9.71726,1
56.80001,3,9.71726,1
56.8,4,7.53004,1
56.80001,4,7.53004,1
56.9,0,34.6211,2
56.90001,0,34.6211,2
56.9,1,7.06908,1
56.90001,1,7.06908,1
56.9,2,6.59142,1
56.90001,2,3.35254,1
56.9,3,9.71726,1
56.90001,3,14.3343,1
56.9,4,7.53004,1
56.90001,4,7.53004,1
57,0,34.6211,2
57.00001,0,34.6211,2
57,1,7.06908,1
57.00001,1,7.06908,1
57,2,3.35254,1
57.00001,2,3.35254,1
57,3,14.3343,1
57.00001,3,14.3343,1
57,4,7.53004,1
57.00001,4,7.53004,1
57.1,0,34.6211,2
57.10001,0,34.6211,2
57.1,1,7.06908,1
57.10001,1,7.06908,1
57.1,2,3.35254,1
57.10001,2,0,0
57.1,3,14.3343,1
57.10001,3,15.4651,1
57.1,4,7.53004,1
57.10001,4,7.53004,1
57.2,0,34.6211,2
57.20001,0,40.2912,2
57.2,1,7.06908,1
57.20001,1,21.7116,1
57.2,2,0,0
57.20001,2,0,0
57.2,3,15.4651,1
57.20001,3,15.4651,1
57.2,4,7.53004,1
57.20001,4,7.53004,1
57.3,0,40.2912,2
57.30001,0,40.2912,2
57.3,1,21.7116,1
57.30001,1,21.7116,1
57.3,2,0,0
57.30001,2,0,0
57.3,3,15.4651,1
57.30001,3,15.4651,1
57.3,4,7.53004,1
57.30001,4,18.4575,1
57.4,0,40.2912,2
57.40001,0,50.4561,2
57.4,1,21.7116,1
57.40001,1,26.2842,2
57.4,2,0,0
57.40001,2,0,0
57.4,3,15.4651,1
57.40001,3,13.5939,1
57.4,4,18.4575,1
57.40001,4,18.4575,1
57.5,0,50.4561,2
57.50001,0,50.4561,2
57.5,1,26.2842,2
57.50001,1,26.1964,2
57.5,2,0,0
57.50001,2,0,0
57.5,3,13.5939,1
57.50001,3,15.7628,1
57.5,4,18.4575,1
57.50001,4,18.4575,1
57.6,0,50.4561,2
57.60001,0,40.0139,2
57.6,1,26.1964,2
57.60001,1,26.1964,2
57.6,2,0,0
57.60001,2,0,0
57.6,3,15.7628,1
57.60001,3,15.7628,1
57.6,4,18.4575,1
57.60001,4,18.4575,1
57.7,0,40.0139,2
57.70001,0,40.0139,2
57.7,1,26.1964,2
57.70001,1,11.5863,1
57.7,2,0,0
57.70001,2,0,0
57.7,3,15.7628,1
57.70001,3,15.7628,1
57.7,4,18.4575,1
57.70001,4,18.4575,1
57.8,0,40.0139,2
57.80001,0,40.0139,2
57.8,1,11.5863,1
57.80001,1,7.28093,1
57.8,2,0,0
57.80001,2,0,0
57.8,3,15.7628,1
57.80001,3,15.7628,1
57.8,4,18.4575,1
57.80001,4,18.4575,1
57.9,0,40.0139,2
57.90001,0,40.0139,2
57.9,1,7.28093,1
57.90001,1,7.28093,1
57.9,2,0,0
57.90001,2,0,0
57.9,3,15.7628,1
57.90001,3,15.7628,1
57.9,4,18.4575,1
57.90001,4,24.3953,1
58,0,40.0139,2
58.00001,0,40.0139,2
58,1,7.28093,1
58.00001,1,7.28093,1
58,2,0,0
58.00001,2,0,0
58,3,15.7628,1
58.00001,3,15.7628,1
58,4,24.3953,1
58.00001,4,25.5649,2
58.1,0,40.0139,2
58.10001,0,40.0139,2
58.1,1,7.28093,1
58.10001,1,7.28093,1
58.1,2,0,0
58.10001,2,14.6478,1
58.1,3,15.7628,1
58.10001,3,15.7628,1
58.1,4,25.5649,2
58.10001,4,25.5649,2
58.2,0,40.0139,2
58.20001,0,40.0139,2
58.2,1,7.28093,1
58.20001,1,5.19633,1
58.2,2,14.6478,1
58.20001,2,27.1359,2
58.2,3,15.7628,1
58.20001,3,18.7029,1
58.2,4,25.5649,2
58.20001,4,36.9441,2
58.3,0,40.0139,2
58.30001,0,40.0139,2
58.3,1,5.19633,1
58.30001,1,4.16843,1
58.3,2,27.1359,2
58.30001,2,27.1359,2
58.3,3,18.7029,1
58.30001,3,18.7029,1
58.3,4,36.9441,2
58.30001,4,39.3634,2
58.4,0,40.0139,2
58.40001,0,48.5135,2
58.4,1,4.16843,1
58.40001,1,13.2014,1
58.4,2,27.1359,2
58.40001,2,27.1359,2
58.4,3,18.7029,1
58.40001,3,18.7029,1
58.4,4,39.3634,2
58.40001,4,39.3634,2
58.5,0,48.5135,2
58.50001,0,48.5135,2
58.5,1,13.2014,1
58.50001,1,0,0
58.5,2,27.1359,2
58.50001,2,27.1359,2
58.5,3,18.7029,1
58.50001,3,18.7029,1
58.5,4,39.3634,2
58.50001,4,39.3634,2
58.6,0,48.5135,2
58.60001,0,48.5135,2
58.6,1,0,0
58.60001,1,0,0
58.6,2,27.1359,2
58.60001,2,27.1359,2
58.6,3,18.7029,1
58.60001,3,21.7853,1
58.6,4,39.3634,2
58.60001,4,47.0744,2
58.7,0,48.5135,2
58.70001,0,48.5135,2
58.7,1,0,0
58.70001,1,0,0
58.7,2,27.1359,2
58.70001,2,27.1359,2
58.7,3,21.7853,1
58.70001,3,21.7853,1
58.7,4,47.0744,2
58.70001,4,36.636,2
58.8,0,48.5135,2
58.80001,0,31.0544,2
58.8,1,0,0
58.80001,1,0,0
58.8,2,27.1359,2
58.80001,2,27.1359,2
58.8,3,21.7853,1
58.80001,3,35.648,2
58.8,4,36.636,2
58.80001,4,36.636,2
58.9,0,31.0544,2
58.90001,0,11.0664,1
58.9,1,0,0
58.90001,1,0,0
58.9,2,27.1359,2
58.90001,2,27.1359,2
58.9,3,35.648,2
58.90001,3,35.648,2
58.9,4,36.636,2
58.90001,4,36.636,2
59,0,11.0664,1
59.00001,0,11.0664,1
59,1,0,0
59.00001,1,0,0
59,2,27.1359,2
59.00001,2,27.1359,2
59,3,35.648,2
59.00001,3,35.648,2
59,4,36.636,2
59.00001,4,36.636,2
59.1,0,11.0664,1
59.10001,0,11.0664,1
59.1,1,0,0
59.10001,1,0,0
59.1,2,27.1359,2
59.10001,2,27.1359,2
59.1,3,35.648,2
59.10001,3,35.648,2
59.1,4,36.636,2
59.10001,4,36.636,2
59.2,0,11.0664,1
59.20001,0,11.0664,1
59.2,1,0,0
59.20001,1,1.79596,0
59.2,2,27.1359,2
59.20001,2,27.1359,2
59.2,3,35.648,2
59.20001,3,45.7884,2
59.2,4,36.636,2
59.20001,4,20.1156,1
59.3,0,11.0664,1
59.30001,0,11.0664,1
59.3,1,1.79596,0
59.30001,1,1.79596,0
59.3,2,27.1359,2
59.30001,2,27.1359,2
59.3,3,45.7884,2
59.30001,3,45.7884,2
59.3,4,20.1156,1
59.30001,4,20.1156,1
59.4,0,11.0664,1
59.40001,0,11.0664,1
59.4,1,1.79596,0
59.40001,1,0,0
59.4,2,27.1359,2
59.40001,2,27.1359,2
59.4,3,45.7884,2
59.40001,3,36.3296,2
59.4,4,20.1156,1
59.40001,4,31.2318,2
59.5,0,11.0664,1
59.50001,0,11.0664,1
59.5,1,0,0
59.50001,1,0,0
59.5,2,27.1359,2
59.50001,2,9.78179,1
59.5,3,36.3296,2
59.50001,3,43.1282,2
59.5,4,31.2318,2
59.50001,4,31.2318,2
59.6,0,11.0664,1
59.60001,0,11.0664,1
59.6,1,0,0
59.60001,1,0,0
59.6,2,9.78179,1
59.60001,2,4.70737,1
59.6,3,43.1282,2
59.60001,3,43.1282,2
59.6,4,31.2318,2
59.60001,4,31.2318,2
59.7,0,11.0664,1
59.70001,0,11.0664,1
59.7,1,0,0
59.70001,1,0,0
59.7,2,4.70737,1
59.70001,2,4.70737,1
59.7,3,43.1282,2
59.70001,3,43.1282,2
59.7,4,31.2318,2
59.70001,4,40.786,2
59.8,0,11.0664,1
59.80001,0,11.0664,1
59.8,1,0,0
59.80001,1,0,0
59.8,2,4.70737,1
59.80001,2,0,0
59.8,3,43.1282,2
59.80001,3,43.1282,2
59.8,4,40.786,2
59.80001,4,23.53,1
59.9,0,11.0664,1
59.90001,0,14.289,1
59.9,1,0,0
59.90001,1,0,0
59.9,2,0,0
59.90001,2,0,0
59.9,3,43.1282,2
59.90001,3,53.4893,2
59.9,4,23.53,1
59.90001,4,23.53,1
60,0,14.289,1
60.00001,0,26.0445,2
60,1,0,0
60.00001,1,0,0
60,2,0,0
60.00001,2,0,0
60,3,53.4893,2
60.00001,3,53.4893,2
60,4,23.53,1
60.00001,4,23.53,1
60.1,0,26.0445,2
60.10001,0,26.0445,2
60.1,1,0,0
60.10001,1,0,0
60.1,2,0,0
60.10001,2,0,0
60.1,3,53.4893,2
60.10001,3,41.4757,2
60.1,4,23.53,1
60.10001,4,9.63021,1
60.2,0,26.0445,2
60.20001,0,26.0445,2
60.2,1,0,0
60.20001,1,0,0
60.2,2,0,0
60.20001,2,0,0
60.2,3,41.4757,2
60.20001,3,41.4757,2
60.2,4,9.63021,1
60.20001,4,9.63021,1
60.3,0,26.0445,2
60.30001,0,39.0973,2
60.3,1,0,0
60.30001,1,0,0
60.3,2,0,0
60.30001,2,0,0
60.3,3,41.4757,2
60.30001,3,41.4757,2
60.3,4,9.63021,1
60.30001,4,9.63021,1
60.4,0,39.0973,2
60.40001,0,39.0973,2
60.4,1,0,0
60.40001,1,8.9226,1
60.4,2,0,0
60.40001,2,0,0
60.4,3,41.4757,2
60.40001,3,53.2958,2
60.4,4,9.63021,1
60.40001,4,9.63021,1
60.5,0,39.0973,2
60.50001,0,39.0973,2
60.5,1,8.9226,1
60.50001,1,8.9226,1
60.5,2,0,0
60.50001,2,0,0
60.5,3,53.2958,2
60.50001,3,52.0358,2
60.5,4,9.63021,1
60.50001,4,22.05,1
60.6,0,39.0973,2
60.60001,0,39.0973,2
60.6,1,8.9226,1
60.60001,1,8.9226,1
60.6,2,0,0
60.60001,2,0,0
60.6,3,52.0358,2
60.60001,3,52.0358,2
60.6,4,22.05,1
60.60001,4,22.05,1
60.7,0,39.0973,2
60.70001,0,39.0973,2
60.7,1,8.9226,1
60.70001,1,8.9226,1
60.7,2,0,0
60.70001,2,0,0
60.7,3,52.0358,2
60.70001,3,44.5917,2
60.7,4,22.05,1
60.70001,4,22.05,1
60.8,0,39.0973,2
60.80001,0,39.0973,2
60.8,1,8.9226,1
60.80001,1,13.6553,1
60.8,2,0,0
60.80001,2,0,0
60.8,3,44.5917,2
60.80001,3,44.5917,2
60.8,4,22.05,1
60.80001,4,22.05,1
60.9,0,39.0973,2
60.90001,0,39.0973,2
60.9,1,13.6553,1
60.90001,1,13.6553,1
60.9,2,0,0
60.90001,2,0,0
60.9,3,44.5917,2
60.90001,3,44.5917,2
60.9,4,22.05,1
60.90001,4,9.20139,1
61,0,39.0973,2
61.00001,0,36.3065,2
61,1,13.6553,1
61.00001,1,13.6553,1
61,2,0,0
61.00001,2,0,0
61,3,44.5917,2
61.00001,3,44.5917,2
61,4,9.20139,1
61.00001,4,9.20139,1
61.1,0,36.3065,2
61.10001,0,24.7781,1
61.1,1,13.6553,1
61.10001,1,13.6553,1
61.1,2,0,0
61.10001,2,0,0
61.1,3,44.5917,2
61.10001,3,44.5917,2
61.1,4,9.20139,1
61.10001,4,9.20139,1
61.2,0,24.7781,1
61.20001,0,33.5144,2
61.2,1,13.6553,1
61.20001,1,1.84322,0
61.2,2,0,0
61.20001,2,0,0
61.2,3,44.5917,2
61.20001,3,44.5917,2
61.2,4,9.20139,1
61.20001,4,0,0
61.3,0,33.5144,2
61.30001,0,33.5144,2
61.3,1,1.84322,0
61.30001,1,1.43626,0
61.3,2,0,0
61.30001,2,0,0
61.3,3,44.5917,2
61.30001,3,44.5917,2
61.3,4,0,0
61.30001,4,0,0
61.4,0,33.5144,2
61.40001,0,33.5144,2
61.4,1,1.43626,0
61.40001,1,1.43626,0
61.4,2,0,0
61.40001,2,0,0
61.4,3,44.5917,2
61.40001,3,57.6709,2
61.4,4,0,0
61.40001,4,0,0
61.5,0,33.5144,2
61.50001,0,33.5144,2
61.5,1,1.43626,0
61.50001,1,1.43626,0
61.5,2,0,0
61.50001,2,0,0
61.5,3,57.6709,2
61.50001,3,61.0745,2
61.5,4,0,0
61.50001,4,0,0
61.6,0,33.5144,2
61.60001,0,32.6157,2
61.6,1,1.43626,0
61.60001,1,1.43626,0
61.6,2,0,0
61.60001,2,0,0
61.6,3,61.0745,2
61.60001,3,73.9729,2
61.6,4,0,0
61.60001,4,0,0
61.7,0,32.6157,2
61.70001,0,32.6157,2
61.7,1,1.43626,0
61.70001,1,1.43626,0
61.7,2,0,0
61.70001,2,0,0
61.7,3,73.9729,2
61.70001,3,80.5782,2
61.7,4,0,0
61.70001,4,0,0
61.8,0,32.6157,2
61.80001,0,32.6157,2
61.8,1,1.43626,0
61.80001,1,1.43626,0
61.8,2,0,0
61.80001,2,0,0
61.8,3,80.5782,2
61.80001,3,80.5782,2
61.8,4,0,0
61.80001,4,0,0
61.9,0,32.6157,2
61.90001,0,32.6157,2
61.9,1,1.43626,0
61.90001,1,1.43626,0
61.9,2,0,0
61.90001,2,0,0
61.9,3,80.5782,2
61.90001,3,80.5782,2
61.9,4,0,0
61.90001,4,0,0
62,0,32.6157,2
62.00001,0,32.6157,2
62,1,1.43626,0
62.00001,1,1.43626,0
62,2,0,0
62.00001,2,2.80671,0
62,3,80.5782,2
62.00001,3,80.5782,2
62,4,0,0
62.00001,4,0,0
62.1,0,32.6157,2
62.10001,0,19.449,1
62.1,1,1.43626,0
62.10001,1,1.43626,0
62.1,2,2.80671,0
62.10001,2,2.80671,0
62.1,3,80.5782,2
62.10001,3,80.5782,2
62.1,4,0,0
62.10001,4,0,0
62.2,0,19.449,1
62.20001,0,19.449,1
62.2,1,1.43626,0
62.20001,1,1.43626,0
62.2,2,2.80671,0
62.20001,2,2.80671,0
62.2,3,80.5782,2
62.20001,3,80.5782,2
62.2,4,0,0
62.20001,4,0,0
62.3,0,19.449,1
62.30001,0,19.449,1
62.3,1,1.43626,0
62.30001,1,1.43626,0
62.3,2,2.80671,0
62.30001,2,2.80671,0
62.3,3,80.5782,2
62.30001,3,77.65,2
62.3,4,0,0
62.30001,4,0,0
62.4,0,19.449,1
62.40001,0,19.449,1
62.4,1,1.43626,0
62.40001,1,1.43626,0
62.4,2,2.80671,0
62.40001,2,2.80671,0
62.4,3,77.65,2
62.40001,3,77.65,2
62.4,4,0,0
62.40001,4,0,0
62.5,0,19.449,1
62.50001,0,19.449,1
62.5,1,1.43626,0
62.50001,1,0,0
62.5,2,2.80671,0
62.50001,2,2.80671,0
62.5,3,77.65,2
62.50001,3,77.65,2
62.5,4,0,0
62.50001,4,0,0
62.6,0,19.449,1
62.60001,0,19.449,1
62.6,1,0,0
62.60001,1,0,0
62.6,2,2.80671,0
62.60001,2,0,0
62.6,3,77.65,2
62.60001,3,77.65,2
62.6,4,0,0
62.60001,4,10.6152,1
62.7,0,19.449,1
62.70001,0,20.1565,1
62.7,1,0,0
62.70001,1,0,0
62.7,2,0,0
62.70001,2,0,0
62.7,3,77.65,2
62.70001,3,77.65,2
62.7,4,10.6152,1
62.70001,4,10.6152,1
62.8,0,20.1565,1
62.80001,0,20.1565,1
62.8,1,0,0
62.80001,1,0,0
62.8,2,0,0
62.80001,2,0,0
62.8,3,77.65,2
62.80001,3,77.65,2
62.8,4,10.6152,1
62.80001,4,11.5157,1
62.9,0,20.1565,1
62.90001,0,20.1565,1
62.9,1,0,0
62.90001,1,0,0
62.9,2,0,0
62.90001,2,0,0
62.9,3,77.65,2
62.90001,3,77.65,2
62.9,4,11.5157,1
62.90001,4,12.1244,1
63,0,20.1565,1
63.00001,0,1.0523,0
63,1,0,0
63.00001,1,0,0
63,2,0,0
63.00001,2,0,0
63,3,77.65,2
63.00001,3,77.65,2
63,4,12.1244,1
63.00001,4,12.1244,1
63.1,0,1.0523,0
63.10001,0,1.0523,0
63.1,1,0,0
63.10001,1,0,0
63.1,2,0,0
63.10001,2,0,0
63.1,3,77.65,2
63.10001,3,89.2239,2
63.1,4,12.1244,1
63.10001,4,0.579144,0
63.2,0,1.0523,0
63.20001,0,4.36144,1
63.2,1,0,0
63.20001,1,0,0
63.2,2,0,0
63.20001,2,7.30463,1
63.2,3,89.2239,2
63.20001,3,82.4431,2
63.2,4,0.579144,0
63.20001,4,0,0
63.3,0,4.36144,1
63.30001,0,4.36144,1
63.3,1,0,0
63.30001,1,0,0
63.3,2,7.30463,1
63.30001,2,7.30463,1
63.3,3,82.4431,2
63.30001,3,82.4431,2
63.3,4,0,0
63.30001,4,0,0
63.4,0,4.36144,1
63.40001,0,4.36144,1
63.4,1,0,0
63.40001,1,0,0
63.4,2,7.30463,1
63.40001,2,7.30463,1
63.4,3,82.4431,2
63.40001,3,82.4431,2
63.4,4,0,0
63.40001,4,0,0
63.5,0,4.36144,1
63.50001,0,4.36144,1
63.5,1,0,0
63.50001,1,0,0
63.5,2,7.30463,1
63.50001,2,7.30463,1
63.5,3,82.4431,2
63.50001,3,82.4431,2
63.5,4,0,0
63.50001,4,0,0
63.6,0,4.36144,1
63.60001,0,4.36144,1
63.6,1,0,0
63.60001,1,0,0
63.6,2,7.30463,1
63.60001,2,7.30463,1
63.6,3,82.4431,2
63.60001,3,96.1236,2
63.6,4,0,0
63.60001,4,1.74141,0
63.7,0,4.36144,1
63.70001,0,4.36144,1
63.7,1,0,0
63.70001,1,0,0
63.7,2,7.30463,1
63.70001,2,7.30463,1
63.7,3,96.1236,2
63.70001,3,78.2326,2
63.7,4,1.74141,0
63.70001,4,1.74141,0
63.8,0,4.36144,1
63.80001,0,0,0
63.8,1,0,0
63.80001,1,0,0
63.8,2,7.30463,1
63.80001,2,19.1979,1
63.8,3,78.2326,2
63.80001,3,78.2326,2
63.8,4,1.74141,0
63.80001,4,1.74141,0
63.9,0,0,0
63.90001,0,0,0
63.9,1,0,0
63.90001,1,0,0
63.9,2,19.1979,1
63.90001,2,19.1979,1
63.9,3,78.2326,2
63.90001,3,68.9674,2
63.9,4,1.74141,0
63.90001,4,1.74141,0
64,0,0,0
64.00001,0,0,0
64,1,0,0
64.00001,1,0,0
64,2,19.1979,1
64.00001,2,18.7315,1
64,3,68.9674,2
64.00001,3,65.7556,2
64,4,1.74141,0
64.00001,4,0,0
64.1,0,0,0
64.10001,0,0,0
64.1,1,0,0
64.10001,1,0,0
64.1,2,18.7315,1
64.10001,2,18.7315,1
64.1,3,65.7556,2
64.10001,3,65.7556,2
64.1,4,0,0
64.10001,4,0,0
64.2,0,0,0
64.20001,0,10.7984,1
64.2,1,0,0
64.20001,1,0,0
64.2,2,18.7315,1
64.20001,2,18.7315,1
64.2,3,65.7556,2
64.20001,3,65.7556,2
64.2,4,0,0
64.20001,4,0,0
64.3,0,10.7984,1
64.30001,0,10.7984,1
64.3,1,0,0
64.30001,1,8.82887,1
64.3,2,18.7315,1
64.30001,2,31.8179,2
64.3,3,65.7556,2
64.30001,3,72.6768,2
64.3,4,0,0
64.30001,4,0,0
64.4,0,10.7984,1
64.40001,0,10.7984,1
64.4,1,8.82887,1
64.40001,1,8.82887,1
64.4,2,31.8179,2
64.40001,2,15.5453,1
64.4,3,72.6768,2
64.40001,3,72.6768,2
64.4,4,0,0
64.40001,4,7.20498,1
64.5,0,10.7984,1
64.50001,0,15.7438,1
64.5,1,8.82887,1
64.50001,1,8.82887,1
64.5,2,15.5453,1
64.50001,2,15.5453,1
64.5,3,72.6768,2
64.50001,3,72.6768,2
64.5,4,7.20498,1
64.50001,4,7.20498,1
64.6,0,15.7438,1
64.60001,0,28.7202,2
64.6,1,8.82887,1
64.60001,1,8.82887,1
64.6,2,15.5453,1
64.60001,2,11.2705,1
64.6,3,72.6768,2
64.60001,3,56.4863,2
64.6,4,7.20498,1
64.60001,4,7.20498,1
64.7,0,28.7202,2
64.70001,0,28.7202,2
64.7,1,8.82887,1
64.70001,1,0,0
64.7,2,11.2705,1
64.70001,2,12.1037,1
64.7,3,56.4863,2
64.70001,3,56.4863,2
64.7,4,7.20498,1
64.70001,4,3.84254,1
64.8,0,28.7202,2
64.80001,0,28.7202,2
64.8,1,0,0
64.80001,1,0,0
64.8,2,12.1037,1
64.80001,2,0,0
64.8,3,56.4863,2
64.80001,3,57.1818,2
64.8,4,3.84254,1
64.80001,4,3.84254,1
64.9,0,28.7202,2
64.90001,0,28.7202,2
64.9,1,0,0
64.90001,1,7.47965,1
64.9,2,0,0
64.90001,2,0,0
64.9,3,57.1818,2
64.90001,3,63.5747,2
64.9,4,3.84254,1
64.90001,4,3.84254,1
65,0,28.7202,2
65.00001,0,28.7202,2
65,1,7.47965,1
65.00001,1,7.47965,1
65,2,0,0
65.00001,2,5.62884,1
65,3,63.5747,2
65.00001,3,69.7886,2
65,4,3.84254,1
65.00001,4,3.84254,1
65.1,0,28.7202,2
65.10001,0,32.7309,2
65.1,1,7.47965,1
65.10001,1,7.47965,1
65.1,2,5.62884,1
65.10001,2,5.62884,1
65.1,3,69.7886,2
65.10001,3,69.7886,2
65.1,4,3.84254,1
65.10001,4,0,0
65.2,0,32.7309,2
65.20001,0,32.7309,2
65.2,1,7.47965,1
65.20001,1,7.47965,1
65.2,2,5.62884,1
65.20001,2,0,0
65.2,3,69.7886,2
65.20001,3,69.7886,2
65.2,4,0,0
65.20001,4,0,0
65.3,0,32.7309,2
65.30001,0,32.7309,2
65.3,1,7.47965,1
65.30001,1,10.8438,1
65.3,2,0,0
65.30001,2,0,0
65.3,3,69.7886,2
65.30001,3,69.7886,2
65.3,4,0,0
65.30001,4,0,0
65.4,0,32.7309,2
65.40001,0,32.7309,2
65.4,1,10.8438,1
65.40001,1,11.93,1
65.4,2,0,0
65.40001,2,0,0
65.4,3,69.7886,2
65.40001,3,80.6329,2
65.4,4,0,0
65.40001,4,0,0
65.5,0,32.7309,2
65.50001,0,32.7309,2
65.5,1,11.93,1
65.50001,1,6.78889,1
65.5,2,0,0
65.50001,2,0,0
65.5,3,80.6329,2
65.50001,3,66.4726,2
65.5,4,0,0
65.50001,4,0,0
65.6,0,32.7309,2
65.60001,0,32.7309,2
65.6,1,6.78889,1
65.60001,1,6.78889,1
65.6,2,0,0
65.60001,2,0,0
65.6,3,66.4726,2
65.60001,3,65.5745,2
65.6,4,0,0
65.60001,4,10.2664,1
65.7,0,32.7309,2
65.70001,0,32.7309,2
65.7,1,6.78889,1
65.70001,1,0,0
65.7,2,0,0
65.70001,2,0,0
65.7,3,65.5745,2
65.70001,3,65.5745,2
65.7,4,10.2664,1
65.70001,4,14.7727,1
65.8,0,32.7309,2
65.80001,0,18.4305,1
65.8,1,0,0
65.80001,1,0,0
65.8,2,0,0
65.80001,2,0,0
65.8,3,65.5745,2
65.80001,3,45.6262,2
65.8,4,14.7727,1
65.80001,4,14.7727,1
65.9,0,18.4305,1
65.90001,0,31.7978,2
65.9,1,0,0
65.90001,1,4.15317,1
65.9,2,0,0
65.90001,2,0,0
65.9,3,45.6262,2
65.90001,3,45.6262,2
65.9,4,14.7727,1
65.90001,4,14.7727,1
66,0,31.7978,2
66.00001,0,31.7978,2
66,1,4.15317,1
66.00001,1,4.15317,1
66,2,0,0
66.00001,2,0,0
66,3,45.6262,2
66.00001,3,45.6262,2
66,4,14.7727,1
66.00001,4,14.7727,1
66.1,0,31.7978,2
66.10001,0,31.7978,2
66.1,1,4.15317,1
66.10001,1,4.15317,1
66.1,2,0,0
66.10001,2,0,0
66.1,3,45.6262,2
66.10001,3,40.8441,2
66.1,4,14.7727,1
66.10001,4,14.7727,1
66.2,0,31.7978,2
66.20001,0,31.7978,2
66.2,1,4.15317,1
66.20001,1,1.8845,0
66.2,2,0,0
66.20001,2,0,0
66.2,3,40.8441,2
66.20001,3,23.3658,1
66.2,4,14.7727,1
66.20001,4,14.7727,1
66.3,0,31.7978,2
66.30001,0,31.7978,2
66.3,1,1.8845,0
66.30001,1,1.8845,0
66.3,2,0,0
66.30001,2,0,0
