simTime,atmosphericLoss_dB,fspl_dB,power_dBm
14.2,50.0132,213.085,-140.545
14.2,50.1282,213.248,-140.824
14.2,50.2434,213.109,-140.799
14.2,50.3586,213.136,-140.942
14.3,49.8984,213.076,-140.422
14.3,50.0132,213.085,-140.545
14.3,50.1282,213.248,-140.824
14.3,50.2434,213.109,-140.799
14.3,50.3586,213.136,-140.942
14.4,49.8984,213.076,-140.422
14.4,50.0132,213.085,-140.545
14.4,50.1282,213.248,-140.824
14.4,50.2434,213.109,-140.799
14.4,50.3586,213.136,-140.942
14.5,49.8984,213.076,-140.422
14.5,50.0132,213.085,-140.545
14.5,50.1282,213.248,-140.824
14.5,50.2434,213.109,-140.799
14.5,50.3586,213.136,-140.942
14.6,49.8984,213.076,-140.422
14.6,50.0132,213.085,-140.545
14.6,50.1282,213.248,-140.824
14.6,50.2434,213.109,-140.799
14.6,50.3586,213.136,-140.942
14.7,49.8984,213.076,-140.422
14.7,50.0132,213.085,-140.545
14.7,50.1282,213.248,-140.824
14.7,50.2434,213.109,-140.799
14.7,50.3586,213.136,-140.942
14.8,49.8984,213.076,-140.422
14.8,50.0132,213.085,-140.545
14.8,50.1282,213.248,-140.824
14.8,50.2434,213.109,-140.799
14.8,50.3586,213.136,-140.942
14.9,49.8984,213.076,-140.422
14.9,50.0132,213.085,-140.545
14.9,50.1282,213.248,-140.824
14.9,50.2434,213.109,-140.799
14.9,50.3586,213.136,-140.942
15,49.8984,213.076,-140.422
15,50.0132,213.085,-140.545
15,50.1282,213.248,-140.824
15,50.2434,213.109,-140.799
15,50.3586,213.136,-140.942
15.1,49.8984,213.076,-140.422
15.1,50.0132,213.085,-140.545
15.1,50.1282,213.248,-140.824
15.1,50.2434,213.109,-140.799
15.1,50.3586,213.136,-140.942
15.2,49.8984,213.076,-140.422
15.2,50.0132,213.085,-140.545
15.2,50.1282,213.248,-140.824
15.2,50.2434,213.109,-140.799
15.2,50.3586,213.136,-140.942
15.3,49.8984,213.076,-140.422
15.3,50.0132,213.085,-140.545
15.3,50.1282,213.248,-140.824
15.3,50.2434,213.109,-140.799
15.3,50.3586,213.136,-140.942
15.4,49.8984,213.076,-140.422
15.4,50.0132,213.085,-140.545
15.4,50.1282,213.248,-140.824
15.4,50.2434,213.109,-140.799
15.4,50.3586,213.136,-140.942
15.5,49.8984,213.076,-140.422
15.5,50.0132,213.085,-140.545
15.5,50.1282,213.248,-140.824
15.5,50.2434,213.109,-140.799
